ds,trend,yhat_lower,yhat_upper,trend_lower,trend_upper,additive_terms,additive_terms_lower,additive_terms_upper,weekly,weekly_lower,weekly_upper,yearly,yearly_lower,yearly_upper,multiplicative_terms,multiplicative_terms_lower,multiplicative_terms_upper,yhat
2024-05-16,22986.84141949162,21945.35495564455,23396.25733181976,22986.84141949162,22986.84141949162,-300.3692803776173,-300.3692803776173,-300.3692803776173,132.1674676125226,132.1674676125226,132.1674676125226,-432.5367479901399,-432.5367479901399,-432.5367479901399,0.0,0.0,0.0,22686.472139114
2024-05-17,22990.78650808925,21994.251258336808,23401.51605980634,22990.78650808925,22990.78650808925,-299.4095016016787,-299.4095016016787,-299.4095016016787,119.50192119449154,119.50192119449154,119.50192119449154,-418.9114227961702,-418.9114227961702,-418.9114227961702,0.0,0.0,0.0,22691.37700648757
2024-05-21,23006.566862479787,22061.804471345793,23495.746512404534,23006.566862479787,23006.566862479787,-219.51108919989812,-219.51108919989812,-219.51108919989812,131.19089596901046,131.19089596901046,131.19089596901046,-350.70198516890855,-350.70198516890855,-350.70198516890855,0.0,0.0,0.0,22787.055773279888
2024-05-22,23010.511951077424,22107.785489480066,23525.397094332246,23010.511951077424,23010.511951077424,-200.6755566372881,-200.6755566372881,-200.6755566372881,130.40851066555064,130.40851066555064,130.40851066555064,-331.0840673028388,-331.0840673028388,-331.0840673028388,0.0,0.0,0.0,22809.836394440135
2024-05-23,23014.457039675057,22100.601862770345,23569.44515467892,23014.457039675057,23014.457039675057,-178.68770273572602,-178.68770273572602,-178.68770273572602,132.1674676128131,132.1674676128131,132.1674676128131,-310.85517034853916,-310.85517034853916,-310.85517034853916,0.0,0.0,0.0,22835.76933693933
2024-05-24,23018.40212827269,22170.306829387984,23565.69945583249,23018.40212827269,23018.40212827269,-170.74397359429184,-170.74397359429184,-170.74397359429184,119.50192119421375,119.50192119421375,119.50192119421375,-290.2458947885056,-290.2458947885056,-290.2458947885056,0.0,0.0,0.0,22847.658154678396
2024-05-27,23030.23739406559,22163.77062035093,23640.040367414073,23030.23739406559,23030.23739406559,-100.29555223936018,-100.29555223936018,-100.29555223936018,128.19211995591803,128.19211995591803,128.19211995591803,-228.4876721952782,-228.4876721952782,-228.4876721952782,0.0,0.0,0.0,22929.94184182623
2024-05-28,23034.182482663226,22213.705570224116,23637.5714390449,23034.182482663226,23034.182482663226,-77.49616097320198,-77.49616097320198,-77.49616097320198,131.19089596940165,131.19089596940165,131.19089596940165,-208.68705694260365,-208.68705694260365,-208.68705694260365,0.0,0.0,0.0,22956.686321690024
2024-05-29,23038.12757126086,22274.032524793794,23705.390745982935,23038.12757126086,23038.12757126086,-59.22284281712684,-59.22284281712684,-59.22284281712684,130.40851066519397,130.40851066519397,130.40851066519397,-189.63135348232083,-189.63135348232083,-189.63135348232083,0.0,0.0,0.0,22978.904728443733
2024-05-30,23042.07265985849,22301.726022409046,23746.317630579462,23042.07265985849,23042.07265985849,-39.33688308631061,-39.33688308631061,-39.33688308631061,132.1674676127911,132.1674676127911,132.1674676127911,-171.50435069910174,-171.50435069910174,-171.50435069910174,0.0,0.0,0.0,23002.73577677218
