ds,trend,yhat_lower,yhat_upper,trend_lower,trend_upper,additive_terms,additive_terms_lower,additive_terms_upper,weekly,weekly_lower,weekly_upper,yearly,yearly_lower,yearly_upper,multiplicative_terms,multiplicative_terms_lower,multiplicative_terms_upper,yhat
2019-06-12,11343.674433154505,10691.362614763004,12158.667994974889,11343.674433154505,11343.674433154505,78.06321040765646,78.06321040765646,78.06321040765646,130.40851066574476,130.40851066574476,130.40851066574476,-52.3453002580883,-52.3453002580883,-52.3453002580883,0.0,0.0,0.0,11421.73764356216
2019-06-13,11343.592125652824,10725.473522580742,12205.09434722394,11343.592125652824,11343.592125652824,82.6988774610647,82.6988774610647,82.6988774610647,132.1674676129061,132.1674676129061,132.1674676129061,-49.468590151841425,-49.468590151841425,-49.468590151841425,0.0,0.0,0.0,11426.291003113889
2019-06-14,11343.509818151142,10696.621122469003,12128.62302598294,11343.509818151142,11343.509818151142,72.58992704380995,72.58992704380995,72.58992704380995,119.50192119393223,119.50192119393223,119.50192119393223,-46.911994150122275,-46.911994150122275,-46.911994150122275,0.0,0.0,0.0,11416.099745194952
2019-06-17,11343.262895646101,10716.329580205203,12161.52063699499,11343.262895646101,11343.262895646101,89.09821773996269,89.09821773996269,89.09821773996269,128.19211995606614,128.19211995606614,128.19211995606614,-39.09390221610344,-39.09390221610344,-39.09390221610344,0.0,0.0,0.0,11432.361113386063
2019-06-18,11343.18058814442,10728.512084022372,12232.85752130052,11343.18058814442,11343.18058814442,95.41792419324582,95.41792419324582,95.41792419324582,131.19089596878925,131.19089596878925,131.19089596878925,-35.77297177554342,-35.77297177554342,-35.77297177554342,0.0,0.0,0.0,11438.598512337665
2019-06-19,11343.098280642738,10737.972751023251,12163.881719657213,11343.098280642738,11343.098280642738,98.61683239892636,98.61683239892636,98.61683239892636,130.4085106653881,130.4085106653881,130.4085106653881,-31.79167826646173,-31.79167826646173,-31.79167826646173,0.0,0.0,0.0,11441.715113041664
2019-06-20,11343.015973141059,10772.455075789607,12145.249141347096,11343.015973141059,11343.015973141059,105.1715958213698,105.1715958213698,105.1715958213698,132.16746761319666,132.16746761319666,132.16746761319666,-26.995871791826843,-26.995871791826843,-26.995871791826843,0.0,0.0,0.0,11448.187568962428
2019-06-21,11342.933665639377,10746.242148357756,12147.9339309758,11342.933665639377,11342.933665639377,98.2465468630466,98.2465468630466,98.2465468630466,119.50192119448086,119.50192119448086,119.50192119448086,-21.25537433143426,-21.25537433143426,-21.25537433143426,0.0,0.0,0.0,11441.180212502424
2019-06-24,11342.686743134334,10772.026234585992,12165.668550814531,11342.686743134334,11342.686743134334,130.707132344385,130.707132344385,130.707132344385,128.19211995638472,128.19211995638472,128.19211995638472,2.5150123880002786,2.5150123880002786,2.5150123880002786,0.0,0.0,0.0,11473.39387547872
2019-06-25,11342.604435632655,10770.516259732454,12218.706198497603,11342.604435632655,11342.604435632655,143.95203580565524,143.95203580565524,143.95203580565524,131.19089596918047,131.19089596918047,131.19089596918047,12.76113983647478,12.76113983647478,12.76113983647478,0.0,0.0,0.0,11486.55647143831
2019-06-26,11342.522128130971,10776.986945116249,12209.60133606469,11342.522128130971,11342.522128130971,154.56697180818003,154.56697180818003,154.56697180818003,130.40851066594539,130.40851066594539,130.40851066594539,24.158461142234618,24.158461142234618,24.158461142234618,0.0,0.0,0.0,11497.089099939152
2019-06-27,11342.439820629292,10772.979268260788,12251.286224603205,11342.439820629292,11342.439820629292,168.82082494316862,168.82082494316862,168.82082494316862,132.16746761272674,132.16746761272674,132.16746761272674,36.65335733044189,36.65335733044189,36.65335733044189,0.0,0.0,0.0,11511.26064557246
2019-06-28,11342.357514301788,10779.751734211903,12217.67543068936,11342.357514301788,11342.357514301788,169.66424043564186,169.66424043564186,169.66424043564186,119.5019211950295,119.5019211950295,119.5019211950295,50.162319240612355,50.162319240612355,50.162319240612355,0.0,0.0,0.0,11512.02175473743
2019-07-01,11342.110595319273,10840.298817206212,12263.43039148849,11342.110595319273,11342.110595319273,223.73494084796786,223.73494084796786,223.73494084796786,128.19211995605895,128.19211995605895,128.19211995605895,95.54282089190895,95.54282089190895,95.54282089190895,0.0,0.0,0.0,11565.84553616724
2019-07-02,11342.028288991767,10849.70325229926,12306.679250763615,11342.028288991767,11342.028288991767,242.95962082962356,242.95962082962356,242.95962082962356,131.1908959692335,131.1908959692335,131.1908959692335,111.76872486039004,111.76872486039004,111.76872486039004,0.0,0.0,0.0,11584.987909821391
2019-07-03,11341.945982664261,10874.017587875012,12311.686150095791,11341.945982664261,11341.945982664261,258.65300856261956,258.65300856261956,258.65300856261956,130.40851066558872,130.40851066558872,130.40851066558872,128.2444978970308,128.2444978970308,128.2444978970308,0.0,0.0,0.0,11600.598991226881
2019-07-04,11341.863676336756,10885.527551593528,12344.339073520427,11341.863676336756,11341.863676336756,276.9430552847245,276.9430552847245,276.9430552847245,132.16746761301732,132.16746761301732,132.16746761301732,144.77558767170723,144.77558767170723,144.77558767170723,0.0,0.0,0.0,11618.80673162148
2019-07-05,11341.781370009252,10914.198437826943,12304.70128060784,11341.781370009252,11341.781370009252,280.66617931706213,280.66617931706213,280.66617931706213,119.50192119472587,119.50192119472587,119.50192119472587,161.16425812233632,161.16425812233632,161.16425812233632,0.0,0.0,0.0,11622.447549326314
2019-07-08,11341.534451026737,10945.531469979498,12405.723592367453,11341.534451026737,11341.534451026737,335.7428000240463,335.7428000240463,335.7428000240463,128.19211995654857,128.19211995654857,128.19211995654857,207.55068006749778,207.55068006749778,207.55068006749778,0.0,0.0,0.0,11677.277251050784
2019-07-09,11341.452144699231,11004.977286926443,12406.216882029421,11341.452144699231,11341.452144699231,352.68455164572487,352.68455164572487,352.68455164572487,131.19089596896885,131.19089596896885,131.19089596896885,221.49365567675605,221.49365567675605,221.49365567675605,0.0,0.0,0.0,11694.136696344956
2019-07-10,11341.369838371727,11001.103254628917,12397.813339707094,11341.369838371727,11341.369838371727,364.8280474159347,364.8280474159347,364.8280474159347,130.40851066576954,130.40851066576954,130.40851066576954,234.41953675016515,234.41953675016515,234.41953675016515,0.0,0.0,0.0,11706.197885787662
2019-07-11,11341.287532044222,10996.608795548864,12446.404678856183,11341.287532044222,11341.287532044222,378.3718556858462,378.3718556858462,378.3718556858462,132.16746761330785,132.16746761330785,132.16746761330785,246.2043880725383,246.2043880725383,246.2043880725383,0.0,0.0,0.0,11719.659387730067
2019-07-12,11341.205225716716,10984.999326046547,12435.526245866478,11341.205225716716,11341.205225716716,376.25038830816766,376.25038830816766,376.25038830816766,119.50192119524873,119.50192119524873,119.50192119524873,256.74846711291895,256.74846711291895,256.74846711291895,0.0,0.0,0.0,11717.455614024884
2019-07-15,11340.958306734201,10974.718430378083,12436.00100560749,11340.958306734201,11340.958306734201,408.5280794441724,408.5280794441724,408.5280794441724,128.1921199563938,128.1921199563938,128.1921199563938,280.3359594877786,280.3359594877786,280.3359594877786,0.0,0.0,0.0,11749.486386178374
2019-07-16,11340.876000406695,11019.060008402343,12442.809731907531,11340.876000406695,11340.876000406695,416.64516356318705,416.64516356318705,416.64516356318705,131.19089596870415,131.19089596870415,131.19089596870415,285.4542675944829,285.4542675944829,285.4542675944829,0.0,0.0,0.0,11757.521163969883
2019-07-17,11340.79369407919,10977.896205671239,12419.064551532532,11340.79369407919,11340.79369407919,419.6456591690273,419.6456591690273,419.6456591690273,130.40851066541288,130.40851066541288,130.40851066541288,289.23714850361443,289.23714850361443,289.23714850361443,0.0,0.0,0.0,11760.439353248217
2019-07-18,11340.711387751686,10983.440209403418,12517.94967236622,11340.711387751686,11340.711387751686,423.9125506928545,423.9125506928545,423.9125506928545,132.16746761283792,132.16746761283792,132.16746761283792,291.7450830800165,291.7450830800165,291.7450830800165,0.0,0.0,0.0,11764.62393844454
2019-07-19,11340.62908142418,10996.695748772152,12483.019517230992,11340.62908142418,11340.62908142418,412.56346515710374,412.56346515710374,412.56346515710374,119.50192119497088,119.50192119497088,119.50192119497088,293.0615439621328,293.0615439621328,293.0615439621328,0.0,0.0,0.0,11753.192546581284
2019-07-22,11340.382162441665,11025.519331233385,12407.617325861587,11340.382162441665,11340.382162441665,419.1765422133501,419.1765422133501,419.1765422133501,128.19211995671236,128.19211995671236,128.19211995671236,290.9844222566377,290.9844222566377,290.9844222566377,0.0,0.0,0.0,11759.558704655015
2019-07-23,11340.299856114161,11048.631549199017,12456.414208663395,11340.299856114161,11340.299856114161,419.9216527563266,419.9216527563266,419.9216527563266,131.19089596941305,131.19089596941305,131.19089596941305,288.7307567869135,288.7307567869135,288.7307567869135,0.0,0.0,0.0,11760.221508870487
2019-07-24,11340.217549786656,11033.8720247834,12481.257835109516,11340.217549786656,11340.217549786656,416.35313938380506,416.35313938380506,416.35313938380506,130.40851066543271,130.40851066543271,130.40851066543271,285.9446287183723,285.9446287183723,285.9446287183723,0.0,0.0,0.0,11756.570689170461
2019-07-25,11340.13524345915,11043.750347422745,12500.28762961995,11340.13524345915,11340.13524345915,414.9494015500498,414.9494015500498,414.9494015500498,132.1674676129932,132.1674676129932,132.1674676129932,282.7819339370566,282.7819339370566,282.7819339370566,0.0,0.0,0.0,11755.0846450092
2019-07-26,11340.052937131646,10972.781433608085,12455.116064111126,11340.052937131646,11340.052937131646,398.90010099243796,398.90010099243796,398.90010099243796,119.50192119464147,119.50192119464147,119.50192119464147,279.39817979779644,279.39817979779644,279.39817979779644,0.0,0.0,0.0,11738.953038124084
2019-07-29,11339.806018149131,11011.039180785097,12452.16102429322,11339.806018149131,11339.806018149131,397.59269073017197,397.59269073017197,397.59269073017197,128.19211995591317,128.19211995591317,128.19211995591317,269.4005707742588,269.4005707742588,269.4005707742588,0.0,0.0,0.0,11737.398708879304
2019-07-30,11339.723711821625,10976.025638078232,12484.23265107411,11339.723711821625,11339.723711821625,397.758333457848,397.758333457848,397.758333457848,131.19089596849247,131.19089596849247,131.19089596849247,266.56743748935554,266.56743748935554,266.56743748935554,0.0,0.0,0.0,11737.482045279474
2019-07-31,11339.64140549412,11037.422525970012,12488.416063072147,11339.64140549412,11339.64140549412,394.58583961787417,394.58583961787417,394.58583961787417,130.40851066561353,130.40851066561353,130.40851066561353,264.17732895226067,264.17732895226067,264.17732895226067,0.0,0.0,0.0,11734.227245111993
2019-08-01,11339.559099166614,11055.389626452212,12506.897444914117,11339.559099166614,11339.559099166614,394.49162521020725,394.49162521020725,394.49162521020725,132.1674676126586,132.1674676126586,132.1674676126586,262.32415759754866,262.32415759754866,262.32415759754866,0.0,0.0,0.0,11734.05072437682
2019-08-02,11339.47679283911,10993.57074839626,12454.429591874221,11339.47679283911,11339.47679283911,380.58755583101134,380.58755583101134,380.58755583101134,119.50192119433785,119.50192119433785,119.50192119433785,261.0856346366735,261.0856346366735,261.0856346366735,0.0,0.0,0.0,11720.064348670121
2019-08-05,11339.229873856595,10927.36764806358,12435.247025700211,11339.229873856595,11339.229873856595,389.77968909272704,389.77968909272704,389.77968909272704,128.1921199555874,128.1921199555874,128.1921199555874,261.58756913713967,261.58756913713967,261.58756913713967,0.0,0.0,0.0,11729.009562949323
2019-08-06,11339.14756752909,11019.227155898816,12447.798681141678,11339.14756752909,11339.14756752909,394.4485922679211,394.4485922679211,394.4485922679211,131.19089596888367,131.19089596888367,131.19089596888367,263.2576962990374,263.2576962990374,263.2576962990374,0.0,0.0,0.0,11733.59615979701
2019-08-07,11339.065261201586,11009.655777889724,12483.128982385548,11339.065261201586,11339.065261201586,396.09989526776917,396.09989526776917,396.09989526776917,130.40851066579432,130.40851066579432,130.40851066579432,265.69138460197485,265.69138460197485,265.69138460197485,0.0,0.0,0.0,11735.165156469355
2019-08-08,11338.98295487408,11032.932170570772,12460.70985691089,11338.98295487408,11338.98295487408,401.0446329059764,401.0446329059764,401.0446329059764,132.16746761281385,132.16746761281385,132.16746761281385,268.87716529316265,268.87716529316265,268.87716529316265,0.0,0.0,0.0,11740.027587780056
2019-08-09,11338.900648546574,11043.154248587603,12475.147225381328,11338.900648546574,11338.900648546574,392.2954974207249,392.2954974207249,392.2954974207249,119.50192119486069,119.50192119486069,119.50192119486069,272.79357622586423,272.79357622586423,272.79357622586423,0.0,0.0,0.0,11731.196145967298
2019-08-13,11338.571423236554,11047.596886486317,12507.522830271357,11338.571423236554,11338.571423236554,426.2909027282619,426.2909027282619,426.2909027282619,131.19089596861897,131.19089596861897,131.19089596861897,295.10000675964295,295.10000675964295,295.10000675964295,0.0,0.0,0.0,11764.862325964816
2019-08-14,11338.489116909048,11092.523497656695,12477.405862033978,11338.489116909048,11338.489116909048,432.5479838636702,432.5479838636702,432.5479838636702,130.40851066527668,130.40851066527668,130.40851066527668,302.13947319839355,302.13947319839355,302.13947319839355,0.0,0.0,0.0,11771.037100772719
2019-08-16,11338.324504254038,11036.441973564359,12474.407440763656,11338.324504254038,11338.324504254038,437.1950159371525,437.1950159371525,437.1950159371525,119.50192119453128,119.50192119453128,119.50192119453128,317.6930947426213,317.6930947426213,317.6930947426213,0.0,0.0,0.0,11775.51952019119
2019-08-19,11338.077585271523,11048.870577141503,12560.0606458899,11338.077585271523,11338.077585271523,472.39546750357647,472.39546750357647,472.39546750357647,128.19211995575122,128.19211995575122,128.19211995575122,344.20334754782533,344.20334754782533,344.20334754782533,0.0,0.0,0.0,11810.4730527751
2019-08-20,11337.99527894402,11112.245388929703,12531.421875622345,11337.99527894402,11337.99527894402,484.9712433704226,484.9712433704226,484.9712433704226,131.19089596932793,131.19089596932793,131.19089596932793,353.78034740109456,353.78034740109456,353.78034740109456,0.0,0.0,0.0,11822.966522314442
2019-08-21,11337.912972616514,11113.966678756806,12550.770553527565,11337.912972616514,11337.912972616514,494.10210262440415,494.10210262440415,494.10210262440415,130.40851066599495,130.40851066599495,130.40851066599495,363.6935919584091,363.6935919584091,363.6935919584091,0.0,0.0,0.0,11832.015075240917
2019-08-22,11337.830666289008,11111.11397072189,12544.462415665135,11337.830666289008,11337.830666289008,506.09435825293883,506.09435825293883,506.09435825293883,132.1674676127698,132.1674676127698,132.1674676127698,373.926890640169,373.926890640169,373.926890640169,0.0,0.0,0.0,11843.925024541946
2019-08-23,11337.748359961504,11074.194817454534,12582.060999843712,11337.748359961504,11337.748359961504,503.9671842410894,503.9671842410894,503.9671842410894,119.50192119425344,119.50192119425344,119.50192119425344,384.46526304683596,384.46526304683596,384.46526304683596,0.0,0.0,0.0,11841.715544202594
2019-08-26,11337.50144097899,11150.460705348334,12628.168255072927,11337.50144097899,11337.50144097899,545.9400030521219,545.9400030521219,545.9400030521219,128.19211995606977,128.19211995606977,128.19211995606977,417.74788309605213,417.74788309605213,417.74788309605213,0.0,0.0,0.0,11883.441444031112
2019-08-27,11337.419134651484,11153.591200712459,12561.363486001657,11337.419134651484,11337.419134651484,560.5185060232005,560.5185060232005,560.5185060232005,131.1908959697191,131.1908959697191,131.1908959697191,429.3276100534814,429.3276100534814,429.3276100534814,0.0,0.0,0.0,11897.937640674683
2019-08-28,11337.336828323978,11240.388090834153,12662.711095081839,11337.336828323978,11337.336828323978,571.5094917813852,571.5094917813852,571.5094917813852,130.40851066547734,130.40851066547734,130.40851066547734,441.10098111590787,441.10098111590787,441.10098111590787,0.0,0.0,0.0,11908.846320105364
2019-08-29,11337.254521996472,11217.428363884896,12642.866248522063,11337.254521996472,11337.254521996472,585.1942364677736,585.1942364677736,585.1942364677736,132.16746761274783,132.16746761274783,132.16746761274783,453.02676885502575,453.02676885502575,453.02676885502575,0.0,0.0,0.0,11922.448758464247
2019-08-30,11337.172215668968,11260.651952504079,12643.294418765043,11337.172215668968,11337.172215668968,584.555887544659,584.555887544659,584.555887544659,119.50192119477629,119.50192119477629,119.50192119477629,465.05396634988267,465.05396634988267,465.05396634988267,0.0,0.0,0.0,11921.728103213627
2019-09-03,11336.842990358948,11236.261976519376,12686.075842396462,11336.842990358948,11336.842990358948,643.957172301074,643.957172301074,643.957172301074,131.19089596879854,131.19089596879854,131.19089596879854,512.7662763322754,512.7662763322754,512.7662763322754,0.0,0.0,0.0,11980.800162660022
2019-09-04,11336.760684031442,11210.737557555898,12676.63969512758,11336.760684031442,11336.760684031442,654.549471996046,654.549471996046,654.549471996046,130.40851066603463,130.40851066603463,130.40851066603463,524.1409613300114,524.1409613300114,524.1409613300114,0.0,0.0,0.0,11991.310156027488
2019-09-05,11336.678377703938,11294.035539693288,12745.851209296823,11336.678377703938,11336.678377703938,667.2414295465377,667.2414295465377,667.2414295465377,132.16746761290307,132.16746761290307,132.16746761290307,535.0739619336346,535.0739619336346,535.0739619336346,0.0,0.0,0.0,12003.919807250475
2019-09-06,11336.596071376433,11238.937438258043,12677.665935865374,11336.596071376433,11336.596071376433,664.9406613078844,664.9406613078844,664.9406613078844,119.50192119447264,119.50192119447264,119.50192119447264,545.4387401134118,545.4387401134118,545.4387401134118,0.0,0.0,0.0,12001.536732684317
2019-09-09,11336.349152393917,11276.688555739584,12700.64062650631,11336.349152393917,11336.349152393917,699.9658755630419,699.9658755630419,699.9658755630419,128.19211995670696,128.19211995670696,128.19211995670696,571.7737556063349,571.7737556063349,571.7737556063349,0.0,0.0,0.0,12036.31502795696
2019-09-11,11336.184539738906,11309.743262194614,12730.392244459947,11336.184539738906,11336.184539738906,714.3972209738532,714.3972209738532,714.3972209738532,130.408510665678,130.408510665678,130.408510665678,583.9887103081752,583.9887103081752,583.9887103081752,0.0,0.0,0.0,12050.58176071276
2019-09-12,11336.102233411402,11279.144856638099,12790.370474527908,11336.102233411402,11336.102233411402,720.2660033558959,720.2660033558959,720.2660033558959,132.16746761288104,132.16746761288104,132.16746761288104,588.0985357430148,588.0985357430148,588.0985357430148,0.0,0.0,0.0,12056.3682367673
2019-09-13,11336.019927083897,11327.187859558167,12786.117596018876,11336.019927083897,11336.019927083897,710.2227535848442,710.2227535848442,710.2227535848442,119.50192119416904,119.50192119416904,119.50192119416904,590.7208323906752,590.7208323906752,590.7208323906752,0.0,0.0,0.0,12046.24268066874
2019-09-16,11335.773008101381,11363.370224459568,12765.545622609901,11335.773008101381,11335.773008101381,716.9478309579422,716.9478309579422,716.9478309579422,128.19211995590783,128.19211995590783,128.19211995590783,588.7557110020343,588.7557110020343,588.7557110020343,0.0,0.0,0.0,12052.720839059324
2019-09-17,11335.690701773878,11333.668928799636,12786.63794855864,11335.690701773878,11335.690701773878,715.8097737978098,715.8097737978098,715.8097737978098,131.19089596924277,131.19089596924277,131.19089596924277,584.6188778285672,584.6188778285672,584.6188778285672,0.0,0.0,0.0,12051.500475571687
2019-09-18,11335.608395446372,11288.308335447959,12705.459264313136,11335.608395446372,11335.608395446372,709.1047092708362,709.1047092708362,709.1047092708362,130.40851066585876,130.40851066585876,130.40851066585876,578.6961986049774,578.6961986049774,578.6961986049774,0.0,0.0,0.0,12044.713104717208
2019-09-19,11335.526089118866,11270.655793874983,12764.014321320476,11335.526089118866,11335.526089118866,703.166283628212,703.166283628212,703.166283628212,132.16746761317162,132.16746761317162,132.16746761317162,570.9988160150405,570.9988160150405,570.9988160150405,0.0,0.0,0.0,12038.692372747078
2019-09-20,11335.443782791363,11270.001803009158,12740.0263447943,11335.443782791363,11335.443782791363,681.0666840553243,681.0666840553243,681.0666840553243,119.50192119386543,119.50192119386543,119.50192119386543,561.5647628614588,561.5647628614588,561.5647628614588,0.0,0.0,0.0,12016.510466846687
2019-09-23,11335.196863808846,11246.716114794419,12713.337729124663,11335.196863808846,11335.196863808846,651.8189390868969,651.8189390868969,651.8189390868969,128.19211995622638,128.19211995622638,128.19211995622638,523.6268191306704,523.6268191306704,523.6268191306704,0.0,0.0,0.0,11987.015802895743
2019-09-24,11335.11455748134,11273.799908867017,12730.626013653731,11335.11455748134,11335.11455748134,639.3499304187219,639.3499304187219,639.3499304187219,131.1908959692958,131.1908959692958,131.1908959692958,508.15903444942603,508.15903444942603,508.15903444942603,0.0,0.0,0.0,11974.464487900063
2019-09-25,11335.032251153836,11224.281446551215,12665.637728893164,11335.032251153836,11335.032251153836,621.9422858482993,621.9422858482993,621.9422858482993,130.40851066603958,130.40851066603958,130.40851066603958,491.5337751822597,491.5337751822597,491.5337751822597,0.0,0.0,0.0,11956.974537002136
2019-09-26,11334.949944826332,11238.55979362292,12705.392649250076,11334.949944826332,11334.949944826332,606.1002733106455,606.1002733106455,606.1002733106455,132.1674676127017,132.1674676127017,132.1674676127017,473.9328056979438,473.9328056979438,473.9328056979438,0.0,0.0,0.0,11941.050218136977
2019-09-27,11336.013598992433,11185.25058630963,12671.111878895883,11336.013598992433,11336.013598992433,575.0550539595944,575.0550539595944,575.0550539595944,119.50192119438825,119.50192119438825,119.50192119438825,455.5531327652061,455.5531327652061,455.5531327652061,0.0,0.0,0.0,11911.068652952028
2019-09-30,11339.20456149074,11122.005552262275,12599.347015635583,11339.20456149074,11339.20456149074,526.0492427627365,526.0492427627365,526.0492427627365,128.19211995590058,128.19211995590058,128.19211995590058,397.857122806836,397.857122806836,397.857122806836,0.0,0.0,0.0,11865.253804253476
2019-10-01,11340.268215656843,11091.907279496128,12576.910418955322,11340.268215656843,11340.268215656843,509.68672098935855,509.68672098935855,509.68672098935855,131.1908959693489,131.1908959693489,131.1908959693489,378.49582502000976,378.49582502000976,378.49582502000976,0.0,0.0,0.0,11849.954936646202
2019-10-03,11342.395523989046,11051.58614675262,12549.50369982444,11342.395523989046,11342.395523989046,473.00989305953595,473.00989305953595,473.00989305953595,132.16746761299225,132.16746761299225,132.16746761299225,340.8424254465437,340.8424254465437,340.8424254465437,0.0,0.0,0.0,11815.405417048582
2019-10-04,11343.459178155148,11044.504342539865,12480.81903613376,11343.459178155148,11343.459178155148,442.43558253161046,442.43558253161046,442.43558253161046,119.50192119408463,119.50192119408463,119.50192119408463,322.9336613375259,322.9336613375259,322.9336613375259,0.0,0.0,0.0,11785.894760686759
2019-10-07,11346.650140653453,10992.97018774959,12470.210177592491,11346.650140653453,11346.650140653453,402.97737818439543,402.97737818439543,402.97737818439543,128.19211995639023,128.19211995639023,128.19211995639023,274.7852582280052,274.7852582280052,274.7852582280052,0.0,0.0,0.0,11749.62751883785
2019-10-09,11348.777448985658,11017.395751113665,12429.528050855892,11348.777448985658,11348.777448985658,378.8452257128126,378.8452257128126,378.8452257128126,130.40851066570275,130.40851066570275,130.40851066570275,248.43671504710983,248.43671504710983,248.43671504710983,0.0,0.0,0.0,11727.62267469847
2019-10-10,11349.84110315176,10991.257950036725,12427.948668119794,11349.84110315176,11349.84110315176,369.3385254450782,369.3385254450782,369.3385254450782,132.16746761297026,132.16746761297026,132.16746761297026,237.17105783210786,237.17105783210786,237.17105783210786,0.0,0.0,0.0,11719.17962859684
2019-10-11,11350.904757317861,10994.588135690236,12413.495582462592,11350.904757317861,11350.904757317861,346.692609796144,346.692609796144,346.692609796144,119.50192119463323,119.50192119463323,119.50192119463323,227.19068860151077,227.19068860151077,227.19068860151077,0.0,0.0,0.0,11697.597367114005
2019-10-14,11354.095719816167,10987.648322074794,12439.856755713332,11354.095719816167,11354.095719816167,332.75312470529406,332.75312470529406,332.75312470529406,128.19211995606437,128.19211995606437,128.19211995606437,204.5610047492297,204.5610047492297,204.5610047492297,0.0,0.0,0.0,11686.84884452146
2019-10-15,11355.15937398227,10980.152200707487,12371.122893522448,11355.15937398227,11355.15937398227,330.38550888041146,330.38550888041146,330.38550888041146,131.1908959688195,131.1908959688195,131.1908959688195,199.19461291159197,199.19461291159197,199.19461291159197,0.0,0.0,0.0,11685.544882862681
2019-10-16,11356.223028148372,11030.986094725562,12402.362307990741,11356.223028148372,11356.223028148372,325.1416963228037,325.1416963228037,325.1416963228037,130.40851066534609,130.40851066534609,130.40851066534609,194.7331856574576,194.7331856574576,194.7331856574576,0.0,0.0,0.0,11681.364724471176
2019-10-17,11357.286682314474,10963.724884212483,12428.539330332474,11357.286682314474,11357.286682314474,323.2098009111064,323.2098009111064,323.2098009111064,132.16746761294823,132.16746761294823,132.16746761294823,191.04233329815818,191.04233329815818,191.04233329815818,0.0,0.0,0.0,11680.496483225581
2019-10-18,11358.350336480577,10990.034288172845,12358.015993895555,11358.350336480577,11358.350336480577,307.47930409015333,307.47930409015333,307.47930409015333,119.5019211952077,119.5019211952077,119.5019211952077,187.97738289494563,187.97738289494563,187.97738289494563,0.0,0.0,0.0,11665.82964057073
2019-10-22,11362.604953144983,10937.722478857388,12410.480000641506,11362.604953144983,11362.604953144983,310.17560878630377,310.17560878630377,310.17560878630377,131.19089596921063,131.19089596921063,131.19089596921063,178.98471281709314,178.98471281709314,178.98471281709314,0.0,0.0,0.0,11672.780561931286
2019-10-23,11363.668607311085,10995.979374914145,12378.322862659874,11363.668607311085,11363.668607311085,307.25494469400826,307.25494469400826,307.25494469400826,130.40851066536592,130.40851066536592,130.40851066536592,176.84643402864236,176.84643402864236,176.84643402864236,0.0,0.0,0.0,11670.923552005093
2019-10-24,11364.732261477187,10989.800797883785,12416.58054977138,11364.732261477187,11364.732261477187,306.67806511241963,306.67806511241963,306.67806511241963,132.16746761279086,132.16746761279086,132.16746761279086,174.51059749962874,174.51059749962874,174.51059749962874,0.0,0.0,0.0,11671.410326589606
2019-10-25,11365.795915643288,10934.811586336364,12356.584538472029,11365.795915643288,11365.795915643288,291.38990773963377,291.38990773963377,291.38990773963377,119.50192119487826,119.50192119487826,119.50192119487826,171.8879865447555,171.8879865447555,171.8879865447555,0.0,0.0,0.0,11657.185823382923
2019-10-29,11370.050532307698,10904.538467316608,12392.69748176229,11370.050532307698,11370.050532307698,288.7817068530076,288.7817068530076,288.7817068530076,131.1908959686078,131.1908959686078,131.1908959686078,157.59081088439981,157.59081088439981,157.59081088439981,0.0,0.0,0.0,11658.832239160705
2019-10-30,11371.1141864738,10960.357767164622,12401.172547748669,11371.1141864738,11371.1141864738,283.4690999190888,283.4690999190888,283.4690999190888,130.4085106655467,130.4085106655467,130.4085106655467,153.06058925354213,153.06058925354213,153.06058925354213,0.0,0.0,0.0,11654.583286392888
2019-10-31,11372.1778406399,10952.341675720454,12387.570706381128,11372.1778406399,11372.1778406399,280.4069295438748,280.4069295438748,280.4069295438748,132.16746761308147,132.16746761308147,132.16746761308147,148.23946193079334,148.23946193079334,148.23946193079334,0.0,0.0,0.0,11652.584770183776
2019-11-01,11373.241494806003,10930.341703017824,12383.540780737441,11373.241494806003,11373.241494806003,262.7187358683,262.7187358683,262.7187358683,119.50192119457465,119.50192119457465,119.50192119457465,143.2168146737253,143.2168146737253,143.2168146737253,0.0,0.0,0.0,11635.960230674304
2019-11-04,11376.43245730431,10916.3143156565,12423.028987023934,11376.43245730431,11376.43245730431,256.32647052222984,256.32647052222984,256.32647052222984,128.19211995607347,128.19211995607347,128.19211995607347,128.13435056615646,128.13435056615646,128.13435056615646,0.0,0.0,0.0,11632.75892782654
2019-11-05,11377.496111470411,10906.006678303142,12385.385775386205,11377.496111470411,11377.496111470411,254.76580634891855,254.76580634891855,254.76580634891855,131.190895968999,131.190895968999,131.190895968999,123.57491037991949,123.57491037991949,123.57491037991949,0.0,0.0,0.0,11632.261917819329
2019-11-06,11378.559765636513,10857.529751416723,12292.732050709146,11378.559765636513,11378.559765636513,249.91670891579338,249.91670891579338,249.91670891579338,130.40851066572756,130.40851066572756,130.40851066572756,119.50819825006583,119.50819825006583,119.50819825006583,0.0,0.0,0.0,11628.476474552306
2019-11-07,11379.623419802616,10890.594951677655,12394.068860202797,11379.623419802616,11379.623419802616,248.26025673901364,248.26025673901364,248.26025673901364,132.16746761261155,132.16746761261155,132.16746761261155,116.09278912640207,116.09278912640207,116.09278912640207,0.0,0.0,0.0,11627.883676541629
